id,name,type,image,sound,phonemeSound
strike,strike,4,eng/image/strike.png,eng/audio/strike.ogg,eng/audio/strike.ogg
string,string,4,eng/image/string.png,eng/audio/string.ogg,eng/audio/string.ogg
strong,strong,4,eng/image/strong.png,eng/audio/strong.ogg,eng/audio/strong.ogg
struggle,struggle,4,eng/image/struggle.png,eng/audio/struggle.ogg,eng/audio/struggle.ogg
student,student,4,eng/image/student.png,eng/audio/student.ogg,eng/audio/student.ogg
students,students,4,eng/image/students.png,eng/audio/students.ogg,eng/audio/students.ogg
studio,studio,4,eng/image/studio.png,eng/audio/studio.ogg,eng/audio/studio.ogg
study,study,4,eng/image/study.png,eng/audio/study.ogg,eng/audio/study.ogg
subjects,subjects,4,eng/image/subjects.png,eng/audio/subjects.ogg,eng/audio/subjects.ogg
successor,successor,4,eng/image/successor.png,eng/audio/successor.ogg,eng/audio/successor.ogg
sugar,sugar,4,eng/image/sugar.png,eng/audio/sugar.ogg,eng/audio/sugar.ogg
suit,suit,4,eng/image/suit.png,eng/audio/suit.ogg,eng/audio/suit.ogg
sum,sum,4,eng/image/sum.png,eng/audio/sum.ogg,eng/audio/sum.ogg
sun,sun,4,eng/image/sun.png,eng/audio/sun.ogg,eng/audio/sun.ogg
sunflower,sunflower,4,eng/image/sunflower.png,eng/audio/sunflower.ogg,eng/audio/sunflower.ogg
sungura,sungura,4,eng/image/sungura.png,eng/audio/sungura.ogg,eng/audio/sungura.ogg
sunrise,sunrise,4,eng/image/sunrise.png,eng/audio/sunrise.ogg,eng/audio/sunrise.ogg
supervision,supervision,4,eng/image/supervision.png,eng/audio/supervision.ogg,eng/audio/supervision.ogg
surveillance,surveillance,4,eng/image/surveillance.png,eng/audio/surveillance.ogg,eng/audio/surveillance.ogg
suspect,suspect,4,eng/image/suspect.png,eng/audio/suspect.ogg,eng/audio/suspect.ogg
sweat,sweat,4,eng/image/sweat.png,eng/audio/sweat.ogg,eng/audio/sweat.ogg
sweater,sweater,4,eng/image/sweater.png,eng/audio/sweater.ogg,eng/audio/sweater.ogg
sweep,sweep,4,eng/image/sweep.png,eng/audio/sweep.ogg,eng/audio/sweep.ogg
sweet,sweet,4,eng/image/sweet.png,eng/audio/sweet.ogg,eng/audio/sweet.ogg
swell,swell,4,eng/image/swell.png,eng/audio/swell.ogg,eng/audio/swell.ogg
system,system,4,eng/image/system.png,eng/audio/system.ogg,eng/audio/system.ogg
table,table,4,eng/image/table.png,eng/audio/table.ogg,eng/audio/table.ogg
tablet,tablet,4,eng/image/tablet.png,eng/audio/tablet.ogg,eng/audio/tablet.ogg
tail,tail,4,eng/image/tail.png,eng/audio/tail.ogg,eng/audio/tail.ogg
tangerine,tangerine,4,eng/image/tangerine.png,eng/audio/tangerine.ogg,eng/audio/tangerine.ogg
tap,tap,4,eng/image/tap.png,eng/audio/tap.ogg,eng/audio/tap.ogg
tape,tape,4,eng/image/tape.png,eng/audio/tape.ogg,eng/audio/tape.ogg
taste,taste,4,eng/image/taste.png,eng/audio/taste.ogg,eng/audio/taste.ogg
taxi,taxi,4,eng/image/taxi.png,eng/audio/taxi.ogg,eng/audio/taxi.ogg
teacher,teacher,4,eng/image/teacher.png,eng/audio/teacher.ogg,eng/audio/teacher.ogg
team,team,4,eng/image/team.png,eng/audio/team.ogg,eng/audio/team.ogg
tears,tears,4,eng/image/tears.png,eng/audio/tears.ogg,eng/audio/tears.ogg
teeth,teeth,4,eng/image/teeth.png,eng/audio/teeth.ogg,eng/audio/teeth.ogg
telephone,telephone,4,eng/image/telephone.png,eng/audio/telephone.ogg,eng/audio/telephone.ogg
television,television,4,eng/image/television.png,eng/audio/television.ogg,eng/audio/television.ogg
ten,ten,4,eng/image/ten.png,eng/audio/ten.ogg,eng/audio/ten.ogg
test,test,4,eng/image/test.png,eng/audio/test.ogg,eng/audio/test.ogg
theft,theft,4,eng/image/theft.png,eng/audio/theft.ogg,eng/audio/theft.ogg
thick,thick,4,eng/image/thick.png,eng/audio/thick.ogg,eng/audio/thick.ogg
thief,thief,4,eng/image/thief.png,eng/audio/thief.ogg,eng/audio/thief.ogg
thieves,thieves,4,eng/image/thieves.png,eng/audio/thieves.ogg,eng/audio/thieves.ogg
thighs,thighs,4,eng/image/thighs.png,eng/audio/thighs.ogg,eng/audio/thighs.ogg
thin,thin,4,eng/image/thin.png,eng/audio/thin.ogg,eng/audio/thin.ogg
thing,thing,4,eng/image/thing.png,eng/audio/thing.ogg,eng/audio/thing.ogg
thirsty,thirsty,4,eng/image/thirsty.png,eng/audio/thirsty.ogg,eng/audio/thirsty.ogg
thirty,thirty,4,eng/image/thirty.png,eng/audio/thirty.ogg,eng/audio/thirty.ogg
thorn,thorn,4,eng/image/thorn.png,eng/audio/thorn.ogg,eng/audio/thorn.ogg
thorns,thorns,4,eng/image/thorns.png,eng/audio/thorns.ogg,eng/audio/thorns.ogg
thought,thought,4,eng/image/thought.png,eng/audio/thought.ogg,eng/audio/thought.ogg
thousand,thousand,4,eng/image/thousand.png,eng/audio/thousand.ogg,eng/audio/thousand.ogg
three,three,4,eng/image/three.png,eng/audio/three.ogg,eng/audio/three.ogg
throat,throat,4,eng/image/throat.png,eng/audio/throat.ogg,eng/audio/throat.ogg
thunder,thunder,4,eng/image/thunder.png,eng/audio/thunder.ogg,eng/audio/thunder.ogg
tick,tick,4,eng/image/tick.png,eng/audio/tick.ogg,eng/audio/tick.ogg
ticket,ticket,4,eng/image/ticket.png,eng/audio/ticket.ogg,eng/audio/ticket.ogg
timber,timber,4,eng/image/timber.png,eng/audio/timber.ogg,eng/audio/timber.ogg
time,time,4,eng/image/time.png,eng/audio/time.ogg,eng/audio/time.ogg
tin,tin,4,eng/image/tin.png,eng/audio/tin.ogg,eng/audio/tin.ogg
tired,tired,4,eng/image/tired.png,eng/audio/tired.ogg,eng/audio/tired.ogg
today,today,4,eng/image/today.png,eng/audio/today.ogg,eng/audio/today.ogg
togetherness,togetherness,4,eng/image/togetherness.png,eng/audio/togetherness.ogg,eng/audio/togetherness.ogg
toilet,toilet,4,eng/image/toilet.png,eng/audio/toilet.ogg,eng/audio/toilet.ogg
token,token,4,eng/image/token.png,eng/audio/token.ogg,eng/audio/token.ogg
tomato,tomato,4,eng/image/tomato.png,eng/audio/tomato.ogg,eng/audio/tomato.ogg
tongue,tongue,4,eng/image/tongue.png,eng/audio/tongue.ogg,eng/audio/tongue.ogg
tool,tool,4,eng/image/tool.png,eng/audio/tool.ogg,eng/audio/tool.ogg
tools,tools,4,eng/image/tools.png,eng/audio/tools.ogg,eng/audio/tools.ogg
toothbrush,toothbrush,4,eng/image/toothbrush.png,eng/audio/toothbrush.ogg,eng/audio/toothbrush.ogg
tortoise,tortoise,4,eng/image/tortoise.png,eng/audio/tortoise.ogg,eng/audio/tortoise.ogg
touch,touch,4,eng/image/touch.png,eng/audio/touch.ogg,eng/audio/touch.ogg
tourist,tourist,4,eng/image/tourist.png,eng/audio/tourist.ogg,eng/audio/tourist.ogg
town,town,4,eng/image/town.png,eng/audio/town.ogg,eng/audio/town.ogg
tradition,tradition,4,eng/image/tradition.png,eng/audio/tradition.ogg,eng/audio/tradition.ogg
translation,translation,4,eng/image/translation.png,eng/audio/translation.ogg,eng/audio/translation.ogg
transportation,transportation,4,eng/image/transportation.png,eng/audio/transportation.ogg,eng/audio/transportation.ogg
trap,trap,4,eng/image/trap.png,eng/audio/trap.ogg,eng/audio/trap.ogg
traveler,traveler,4,eng/image/traveler.png,eng/audio/traveler.ogg,eng/audio/traveler.ogg
tree,tree,4,eng/image/tree.png,eng/audio/tree.ogg,eng/audio/tree.ogg
trek,trek,4,eng/image/trek.png,eng/audio/trek.ogg,eng/audio/trek.ogg
trench,trench,4,eng/image/trench.png,eng/audio/trench.ogg,eng/audio/trench.ogg
tribe,tribe,4,eng/image/tribe.png,eng/audio/tribe.ogg,eng/audio/tribe.ogg
trouser,trouser,4,eng/image/trouser.png,eng/audio/trouser.ogg,eng/audio/trouser.ogg
tube,tube,4,eng/image/tube.png,eng/audio/tube.ogg,eng/audio/tube.ogg
turtle,turtle,4,eng/image/turtle.png,eng/audio/turtle.ogg,eng/audio/turtle.ogg
twenty,twenty,4,eng/image/twenty.png,eng/audio/twenty.ogg,eng/audio/twenty.ogg
twin,twin,4,eng/image/twin.png,eng/audio/twin.ogg,eng/audio/twin.ogg
two,two,4,eng/image/two.png,eng/audio/two.ogg,eng/audio/two.ogg
umbrella,umbrella,4,eng/image/umbrella.png,eng/audio/umbrella.ogg,eng/audio/umbrella.ogg
underwear,underwear,4,eng/image/underwear.png,eng/audio/underwear.ogg,eng/audio/underwear.ogg
unity,unity,4,eng/image/unity.png,eng/audio/unity.ogg,eng/audio/unity.ogg
university,university,4,eng/image/university.png,eng/audio/university.ogg,eng/audio/university.ogg
up,up,4,eng/image/up.png,eng/audio/up.ogg,eng/audio/up.ogg
utterance,utterance,4,eng/image/utterance.png,eng/audio/utterance.ogg,eng/audio/utterance.ogg
vaccine,vaccine,4,eng/image/vaccine.png,eng/audio/vaccine.ogg,eng/audio/vaccine.ogg
valley,valley,4,eng/image/valley.png,eng/audio/valley.ogg,eng/audio/valley.ogg
value,value,4,eng/image/value.png,eng/audio/value.ogg,eng/audio/value.ogg
vegetable,vegetable,4,eng/image/vegetable.png,eng/audio/vegetable.ogg,eng/audio/vegetable.ogg
vein,vein,4,eng/image/vein.png,eng/audio/vein.ogg,eng/audio/vein.ogg
victory,victory,4,eng/image/victory.png,eng/audio/victory.ogg,eng/audio/victory.ogg
view,view,4,eng/image/view.png,eng/audio/view.ogg,eng/audio/view.ogg
village,village,4,eng/image/village.png,eng/audio/village.ogg,eng/audio/village.ogg
virus,virus,4,eng/image/virus.png,eng/audio/virus.ogg,eng/audio/virus.ogg
vision,vision,4,eng/image/vision.png,eng/audio/vision.ogg,eng/audio/vision.ogg
waist,waist,4,eng/image/waist.png,eng/audio/waist.ogg,eng/audio/waist.ogg
wall,wall,4,eng/image/wall.png,eng/audio/wall.ogg,eng/audio/wall.ogg
wallet,wallet,4,eng/image/wallet.png,eng/audio/wallet.ogg,eng/audio/wallet.ogg
want,want,4,eng/image/want.png,eng/audio/want.ogg,eng/audio/want.ogg
warm,warm,4,eng/image/warm.png,eng/audio/warm.ogg,eng/audio/warm.ogg
warn,warn,4,eng/image/warn.png,eng/audio/warn.ogg,eng/audio/warn.ogg
warning,warning,4,eng/image/warning.png,eng/audio/warning.ogg,eng/audio/warning.ogg
wash,wash,4,eng/image/wash.png,eng/audio/wash.ogg,eng/audio/wash.ogg
watchman,watchman,4,eng/image/watchman.png,eng/audio/watchman.ogg,eng/audio/watchman.ogg
water,water,4,eng/image/water.png,eng/audio/water.ogg,eng/audio/water.ogg
waterbuck,waterbuck,4,eng/image/waterbuck.png,eng/audio/waterbuck.ogg,eng/audio/waterbuck.ogg
wave,wave,4,eng/image/wave.png,eng/audio/wave.ogg,eng/audio/wave.ogg
way,way,4,eng/image/way.png,eng/audio/way.ogg,eng/audio/way.ogg
weapons,weapons,4,eng/image/weapons.png,eng/audio/weapons.ogg,eng/audio/weapons.ogg
well,well,4,eng/image/well.png,eng/audio/well.ogg,eng/audio/well.ogg
whistle,whistle,4,eng/image/whistle.png,eng/audio/whistle.ogg,eng/audio/whistle.ogg
wide,wide,4,eng/image/wide.png,eng/audio/wide.ogg,eng/audio/wide.ogg
width,width,4,eng/image/width.png,eng/audio/width.ogg,eng/audio/width.ogg
wife,wife,4,eng/image/wife.png,eng/audio/wife.ogg,eng/audio/wife.ogg
wilderness,wilderness,4,eng/image/wilderness.png,eng/audio/wilderness.ogg,eng/audio/wilderness.ogg
window,window,4,eng/image/window.png,eng/audio/window.ogg,eng/audio/window.ogg
winner,winner,4,eng/image/winner.png,eng/audio/winner.ogg,eng/audio/winner.ogg
winners,winners,4,eng/image/winners.png,eng/audio/winners.ogg,eng/audio/winners.ogg
wire,wire,4,eng/image/wire.png,eng/audio/wire.ogg,eng/audio/wire.ogg
wisdom,wisdom,4,eng/image/wisdom.png,eng/audio/wisdom.ogg,eng/audio/wisdom.ogg
woman,woman,4,eng/image/woman.png,eng/audio/woman.ogg,eng/audio/woman.ogg
wonder,wonder,4,eng/image/wonder.png,eng/audio/wonder.ogg,eng/audio/wonder.ogg
work,work,4,eng/image/work.png,eng/audio/work.ogg,eng/audio/work.ogg
worker,worker,4,eng/image/worker.png,eng/audio/worker.ogg,eng/audio/worker.ogg
world,world,4,eng/image/world.png,eng/audio/world.ogg,eng/audio/world.ogg
worm,worm,4,eng/image/worm.png,eng/audio/worm.ogg,eng/audio/worm.ogg
worry,worry,4,eng/image/worry.png,eng/audio/worry.ogg,eng/audio/worry.ogg
worship,worship,4,eng/image/worship.png,eng/audio/worship.ogg,eng/audio/worship.ogg
wound,wound,4,eng/image/wound.png,eng/audio/wound.ogg,eng/audio/wound.ogg
write,write,4,eng/image/write.png,eng/audio/write.ogg,eng/audio/write.ogg
xray,xray,4,eng/image/xray.png,eng/audio/xray.ogg,eng/audio/xray.ogg
yard,yard,4,eng/image/yard.png,eng/audio/yard.ogg,eng/audio/yard.ogg
year,year,4,eng/image/year.png,eng/audio/year.ogg,eng/audio/year.ogg
yellow,yellow,4,eng/image/yellow.png,eng/audio/yellow.ogg,eng/audio/yellow.ogg
yes,yes,4,eng/image/yes.png,eng/audio/yes.ogg,eng/audio/yes.ogg
yesterday,yesterday,4,eng/image/yesterday.png,eng/audio/yesterday.ogg,eng/audio/yesterday.ogg
youth,youth,4,eng/image/youth.png,eng/audio/youth.ogg,eng/audio/youth.ogg
zebra,zebra,4,eng/image/zebra.png,eng/audio/zebra.ogg,eng/audio/zebra.ogg
