"";"multiple_choice";"What did Neno think of the rainbow?"
"";"";"Someone is pouring paint from the sky"
"";"";"It is a beautiful sheet"
"";"";"It is a picture"
"";"";"It is an illusion"
"";"fill_in_the_blanks";"There were colourful lines in the sky"
"";"";"lines"
"";"";"circles"
"";"";"triangles"
"";"";"squares"
"";"fill_in_the_blanks";"People were standing outside surprised"
"";"";"surprised"
"";"";"pleased"
"";"";"disappointed"
"";"";"angry"
"";"fill_in_the_blanks";"Have you never seen the rainbow before?"
"";"";"rainbow"
"";"";"water"
"";"";"cloud"
"";"";"sky"
"";"picture";"fruit"
"";"picture";"house"
"";"picture";"village"
"";"picture";"rainbow"
"";"words";"picking"
"";"words";"colourful"
"";"words";"surprised"
"";"words";"faraway"
"Sungura_mjanja_Hare_the_trickster";"multiple_choice";"What did Elephant have with him?"
"";"";"a pot of honey"
"";"";"bananas"
"";"";"sugarcane"
"";"";"bamboo"
"";"multiple_choice";"Who did they see in the river?"
"";"";"buffalo"
"";"";"giraffe"
"";"";"zebra"
"";"";"dog"
"";"multiple_choice";"What did hare tie between Elephant and Buffalo?"
"";"";"a long rope"
"";"";"a thread"
"";"";"a paper"
"";"";"a hair"
"";"fill_in_the_blanks";"Hare started eating Elephant’s honey straight away"
"";"";"honey"
"";"";"banana"
"";"";"apple"
"";"";"mango"
"";"fill_in_the_blanks";"Hare ran and hid himself in a tree"
"";"";"tree"
"";"";"rock"
"";"";"river"
"";"";"cloud"
"";"fill_in_the_blanks";"Hare went to Buffalo and praised her, saying that she was stronger"
"";"";"Buffalo"
"";"";"Elephant"
"";"";"Bird"
"";"";"Frog"
"";"meanings";"neither"
"";"";"not the one nor the other of two people or things"
"";"meanings";"drip"
"";"";"let fall or be so wet as to shed small drops of liquid"
"";"meanings";"wound"
"";"";"an injury to skin caused by a cut"
"";"meanings";"waist"
"";"";"the part of the human body below the ribs and above the hips"
"";"picture";"png"
"";"picture";"hare"
"";"picture";"buffalo"
"";"picture";"elephant"
"";"words";"drinking"
"";"words";"stronger"
"";"words";"arguing"
"";"words";"around"
"Teksi_ya_Nanu_Nanu_s_taxi";"multiple_choice";"Who was Nanu waiting for?"
"";"";"taxi"
"";"";"bus"
"";"";"boat"
"";"";"truck"
"";"multiple_choice";"Where were the ladies carrying their supper?"
"";"";"on their heads"
"";"";"in their bag"
"";"";"in their hand"
"";"";"in their pocket"
"";"multiple_choice";"What colour is the taxi?"
"";"";"red"
"";"";"blue"
"";"";"green"
"";"";"yellow"
"";"fill_in_the_blanks";"The cold drinks are cold and sweet"
"";"";"sweet"
"";"";"sour"
"";"";"bitter"
"";"";"hot"
"";"fill_in_the_blanks";"The birds are must get home before it is dark"
"";"";"dark"
"";"";"bright"
"";"";"morning"
"";"";"afternoon"
"";"fill_in_the_blanks";"When I grow up I will buy many earrings for me and my mother"
"";"";"earrings"
"";"";"sweets"
"";"";"dresses"
"";"";"hats"
"";"meanings";"clever"
"";"";"badly behaved"
"";"meanings";"earrings"
"";"";"inform someone of a possible danger"
"";"meanings";"chicken"
"";"";"having a excessive desire"
"";"meanings";"smart"
"";"";"lacking consideration for other people"
"";"picture";"chicken"
"";"picture";"taxi"
"";"picture";"bowl"
"";"picture";"bottle"
"";"words";"selling"
"";"words";"waiting"
"";"words";"resting"
"";"words";"goodbye"
"Uji_Milk_is_good";"multiple_choice";"What is dad cooking for breakfast?"
"";"";"porridge"
"";"";"bread"
"";"";"egg"
"";"";"cereal"
"";"multiple_choice";"How does Dad pour milk?"
"";"";"with love"
"";"";"quickly"
"";"";"slowly"
"";"";"carefully"
"";"fill_in_the_blanks";"Zama thinks this porridge needs more sugar and milk"
"";"";"milk"
"";"";"water"
"";"";"rice"
"";"";"beans"
"";"fill_in_the_blanks";"Milk has got fats, vitamins and calcium"
"";"";"vitamins"
"";"";"sand"
"";"";"rock"
"";"";"dust"
"";"meanings";"porridge"
"";"";"a dish consisting of cereal boiled in water or milk"
"";"meanings";"vitamins"
"";"";"a compound which is essential for normal growth"
"";"meanings";"calcium"
"";"";"a mineral good for bones"
"";"meanings";"energy"
"";"";"the strength required for physical or mental activity"
"";"picture";"apple"
"";"picture";"table"
"";"picture";"sofa"
"";"picture";"banana"
"";"words";"breakfast"
"";"words";"sweetest"
"";"words";"mummy"
"";"words";"vitamins"
"Unafanya_nini_What_are_you_doing";"words";"singing"
"";"words";"waving"
"";"words";"clapping"
"";"words";"stretching"
"Upepo_Wind";"multiple_choice";"What does the wind tear from my hand?"
"";"";"kite"
"";"";"cap"
"";"";"book"
"";"";"watch"
"";"multiple_choice";"What swallows me up?"
"";"";"The tornado"
"";"";"The cloud"
"";"";"The hill"
"";"";"The cave"
"";"multiple_choice";"Where must I go, before the wind starts to roar again?"
"";"";"home"
"";"";"school"
"";"";"park"
"";"";"outside"
"";"fill_in_the_blanks";"The wind is powerful"
"";"";"wind"
"";"";"cloud"
"";"";"bird"
"";"";"kite"
"";"fill_in_the_blanks";"Perhaps my kite is still flying in the sky"
"";"";"sky"
"";"";"ground"
"";"";"field"
"";"";"park"
"";"fill_in_the_blanks";"I cannot hear the wind anymore"
"";"";"wind"
"";"";"drum"
"";"";"sound"
"";"";"voice"
"";"meanings";"spinning"
"";"";"turning or whirling round quickly"
"";"meanings";"tornado"
"";"";"violently rotating winds"
"";"meanings";"perhaps"
"";"";"used to express uncertainty or possibility"
"";"meanings";"swallow"
"";"";"cause or allow something to pass down the throat"
"";"picture";"kite"
"";"picture";"house"
"";"picture";"sun"
"";"picture";"tree"
"";"words";"powerful"
"";"words";"becomes"
"";"words";"nothing"
"";"words";"tomorrow"
"Usiku_unaingia_kijijini";"multiple_choice";"Who did Opio go hunting with?"
"";"";"dogs"
"";"";"friends"
"";"";"birds"
"";"";"parents"
"";"multiple_choice";"Who did Opio chase?"
"";"";"An antelope"
"";"";"A bird"
"";"";"A dog"
"";"";"A cat"
"";"multiple_choice";"Who did he bring back to his village?"
"";"";"night"
"";"";"his friend"
"";"";"his teacher"
"";"";"a princess"
"";"fill_in_the_blanks";"When the day leaves, the night comes"
"";"";"night"
"";"";"antelope"
"";"";"dog"
"";"";"sun"
"";"fill_in_the_blanks";"When he came to his village, the villagers were afraid"
"";"";"afraid"
"";"";"happy"
"";"";"disappointed"
"";"";"friendly"
"";"fill_in_the_blanks";"When the light comes, we can work and when night comes, we can rest"
"";"";"work"
"";"";"play"
"";"";"sleep"
"";"";"eat"
"";"meanings";"hunting"
"";"";"the activity of hunting wild animals"
"";"meanings";"disease"
"";"";"a disorder of function in a human"
"";"meanings";"tempted"
"";"";"entice someone to do something"
"";"meanings";"explain"
"";"";"make an idea clear to someone"
"";"picture";"bow"
"";"picture";"arrow"
"";"picture";"dog"
"";"picture";"star"
"";"picture";"house"
"";"picture";"sun"
"";"picture";"flower"
"";"picture";"cloud"
"";"words";"followed"
"";"words";"something"
"";"words";"question"
"";"words";"towards"
"Vayu_Upepo_Vayu_the_wind";"multiple_choice";"Who makes my wet body feels so cool, cool, cool?"
"";"";"the wind"
"";"";"the sun"
"";"";"the moon"
"";"";"the stars"
"";"multiple_choice";"What do the window curtains do?"
"";"";"they flutter"
"";"";"they fall down"
"";"";"they get burnt down"
"";"";"they fly"
"";"multiple_choice";"What rolls in when the whistle blows?"
"";"";"a train"
"";"";"a car"
"";"";"a bus"
"";"";"a cloud"
"";"fill_in_the_blanks";"I finish my hot, hot bath"
"";"";"bath"
"";"";"lunch"
"";"";"ride"
"";"";"drink"
"";"fill_in_the_blanks";"I can smell the food mother is preparing"
"";"";"smell"
"";"";"taste"
"";"";"hear"
"";"";"touch"
"";"fill_in_the_blanks";"Works without saying a word"
"";"";"saying"
"";"";"breathing"
"";"";"walking"
"";"";"playing"
"";"meanings";"tremble"
"";"";"shake involuntarily"
"";"meanings";"gently"
"";"";"with a mild, kind, or tender manner"
"";"meanings";"prepare"
"";"";"make something ready for use"
"";"meanings";"flutter"
"";"";"fly unsteadily by flapping the wings quickly"
"";"picture";"window"
"";"picture";"bucket"
"";"picture";"lightning"
"";"picture";"cup"
"";"picture";"branch"
"";"picture";"house"
"";"picture";"flower"
"";"picture";"glass"
"";"words";"happen"
"";"words";"curtains"
"";"words";"flowers"
"";"words";"windowsill"
"Vitu_ninavyojua_Things_I_know";"multiple_choice";"What does a chicken lay?"
"";"";"eggs"
"";"";"vegetables"
"";"";"fish"
"";"";"rocks"
"";"multiple_choice";"What does a dog do?"
"";"";"bark"
"";"";"moo"
"";"";"roar"
"";"";"quack"
"";"multiple_choice";"What do we use when it rains?"
"";"";"umbrella"
"";"";"cup"
"";"";"fire"
"";"";"lamp"
"";"fill_in_the_blanks";"The camel is very important"
"";"";"camel"
"";"";"cat"
"";"";"frog"
"";"";"bird"
"";"fill_in_the_blanks";"Ships are used to transport people and goods on water"
"";"";"Ships"
"";"";"Cars"
"";"";"Trucks"
"";"";"Buses"
"";"fill_in_the_blanks";"Mice are dangerous animals"
"";"";"Mice"
"";"";"Dogs"
"";"";"Cats"
"";"";"Frogs"
"";"meanings";"transport"
"";"";"take or carry people or goods from one place to another"
"";"meanings";"comfortable"
"";"";"providing physical ease and relaxation"
"";"meanings";"important"
"";"";"of great significance or value"
"";"meanings";"domestic"
"";"";"relating to the running of a home"
"";"picture";"chicken"
"";"picture";"bed"
"";"picture";"camel"
"";"picture";"ship"
"";"picture";"school"
"";"picture";"umbrella"
"";"picture";"dog"
"";"picture";"mouse"
"";"words";"different"
"";"words";"younger"
"";"words";"destroy"
"";"words";"teacher"
"Wapi_kigoe_changu_Where_is_my_bat";"multiple_choice";"What have I lost?"
"";"";"my bat"
"";"";"my cap"
"";"";"my book"
"";"";"my ball"
"";"fill_in_the_blanks";"I looked behind the door"
"";"";"door"
"";"";"cup"
"";"";"bag"
"";"";"hat"
"";"fill_in_the_blanks";"I looked for it under the bed"
"";"";"bed"
"";"";"pot"
"";"";"car"
"";"";"door"
"";"fill_in_the_blanks";"I looked for it on the shelf"
"";"";"shelf"
"";"";"door"
"";"";"bed"
"";"";"pot"
"";"meanings";"search"
"";"";"try to find something by looking"
"";"meanings";"attic"
"";"";"a space or room inside or partly inside the roof of a building"
"";"meanings";"shelf"
"";"";"a flat length of wood or rigid material, attached to a wall"
"";"meanings";"everywhere"
"";"";"in all placesr"
"";"picture";"bed"
"";"picture";"bat"
"";"picture";"box"
"";"picture";"door"
"";"words";"cannot"
"";"words";"looked"
"";"words";"searched"
"";"words";"anywhere"
"Watoto_wa_Nta_Children_of_wax";"multiple_choice";"What were the children made of?"
"";"";"wax"
"";"";"sand"
"";"";"mud"
"";"";"stone"
"";"multiple_choice";"What happened to the boy in the sunlight?"
"";"";"he melted"
"";"";"he slept"
"";"";"he disappeared"
"";"";"he got tired"
"";"multiple_choice";"What did the wax children make their brother into?"
"";"";"a bird"
"";"";"a dog"
"";"";"a pot"
"";"";"a star"
"";"fill_in_the_blanks";"Once upon a time, there lived a happy family"
"";"";"happy"
"";"";"greedy"
"";"";"sad"
"";"";"angry"
"";"fill_in_the_blanks";"They helped their parents at home and in the fields"
"";"";"parents"
"";"";"friends"
"";"";"teachers"
"";"";"children"
"";"fill_in_the_blanks";"They were not allowed to go near a fire"
"";"";"fire"
"";"";"ball"
"";"";"stone"
"";"";"hill"
"";"meanings";"lump"
"";"";"a compact mass of a substance"
"";"meanings";"melt"
"";"";"make or become liquefied by heating"
"";"meanings";"mountain"
"";"";"a big hill"
"";"meanings";"longing"
"";"";"a yearning desire"
"";"picture";"table"
"";"picture";"apple"
"";"picture";"banana"
"";"picture";"sofa"
"";"words";"because"
"";"words";"sunlight"
"";"words";"children"
"";"words";"singing"
